time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
28	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
29	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
30	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
31	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
32	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
33	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
34	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
36	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
37	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
38	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
39	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
40	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
41	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
42	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
43	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
44	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
45	-3e-05	1e-05	5e-05	0.00014	0.00027	0.0001	0	4e-05	0
46	-2e-05	-3e-05	3e-05	-2e-05	-9e-05	-6e-05	0	1e-05	0
47	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
48	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
49	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
50	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
51	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
52	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
53	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
54	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
55	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
56	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
57	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
58	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
59	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
60	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
61	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
62	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
63	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
64	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
65	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
66	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
67	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
68	-1e-05	-2e-05	-3e-05	-0.0001	-0.00012	-3e-05	-2e-05	-4e-05	0
69	-1e-05	1e-05	4e-05	4e-05	-4e-05	-2e-05	-1e-05	0	0
70	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
71	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
72	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
73	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
74	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
75	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
76	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
77	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
78	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
79	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
80	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
81	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
82	-2e-05	-5e-05	-0.00011	-5e-05	-0.00015	-5e-05	-5e-05	-2e-05	0
83	0	1e-05	0	3e-05	-6e-05	-2e-05	-2e-05	-2e-05	0
84	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
85	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
86	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
88	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
89	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
90	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
91	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
92	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
93	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
94	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
95	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
96	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
97	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
98	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
99	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
100	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
101	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
102	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
103	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
104	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
105	1e-05	-2e-05	0	-4e-05	-3e-05	-5e-05	-1e-05	-1e-05	0
106	0	-7e-05	-5e-05	-4e-05	-0.00014	-1e-05	-3e-05	-1e-05	0
107	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
108	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
109	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
110	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
111	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
112	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
113	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
114	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
115	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
116	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
117	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
118	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
119	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
120	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
121	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
122	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
123	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
124	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
125	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
126	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
127	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
128	0	3e-05	5e-05	2e-05	-0.00011	0	1e-05	-1e-05	0
129	-1e-05	-2e-05	-6e-05	-3e-05	-0.0001	-3e-05	-4e-05	-2e-05	0
130	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
131	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
132	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
133	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
134	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
135	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
136	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
138	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
139	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
140	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
141	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
142	-2e-05	-3e-05	-3e-05	-6e-05	-8e-05	-1e-05	-2e-05	0	0
143	2e-05	0	5e-05	8e-05	1e-05	-4e-05	-2e-05	-1e-05	0
144	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
145	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
146	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
147	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
148	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
149	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
150	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
152	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
153	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
154	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
155	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
156	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
157	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
158	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
159	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
160	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
161	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
162	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
163	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
164	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
165	-1e-05	-5e-05	-3e-05	-3e-05	-0.0001	0	-2e-05	-2e-05	0
166	-5e-05	-5e-05	-0.00011	2e-05	0.00021	0	3e-05	-1e-05	0
167	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
168	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
169	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
170	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
171	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
172	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
173	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
174	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
175	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
176	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
177	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
178	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
179	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
180	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
181	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
182	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
183	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
184	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
185	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
186	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
188	3e-05	2e-05	0	-6e-05	-3e-05	-2e-05	-1e-05	-1e-05	0
189	-2e-05	-1e-05	2e-05	-0.00012	0.00016	-2e-05	1e-05	-3e-05	0
190	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
191	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
192	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
193	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
194	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
195	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
196	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
197	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
198	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
199	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
200	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
201	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
202	1e-05	-4e-05	-0.00012	-0.00012	-3e-05	0	-1e-05	0	0
203	0	4e-05	6e-05	4e-05	-0.00011	-2e-05	0	1e-05	0
204	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
205	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
206	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
207	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
208	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
209	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
210	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
211	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
212	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
213	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
214	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
215	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
216	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
217	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
218	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
219	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
220	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
221	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
222	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
223	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
224	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
225	-3e-05	-2e-05	-5e-05	-1e-05	0.0001	0	-8e-05	-1e-05	0
226	0	3e-05	-2e-05	-9e-05	-0.00023	0	-3e-05	-2e-05	0
227	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
228	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
229	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
230	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
231	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
232	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
233	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
234	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
235	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
236	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
239	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
240	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
241	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
242	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
243	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
244	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
245	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
246	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
247	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
248	-1e-05	-2e-05	-2e-05	-3e-05	-0.00013	0	0	-1e-05	0
249	-1e-05	-3e-05	-5e-05	-1e-05	0	6e-05	-1e-05	1e-05	0
250	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
251	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
252	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
253	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
254	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
255	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
256	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
257	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
258	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
259	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
260	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
261	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
262	-2e-05	-1e-05	-5e-05	2e-05	-3e-05	-2e-05	3e-05	1e-05	0
263	2e-05	2e-05	2e-05	-2e-05	9e-05	5e-05	-1e-05	-2e-05	0
264	3e-05	-1e-05	1e-05	-3e-05	-4e-05	-3e-05	0	-2e-05	0
265	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
266	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
267	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
268	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
269	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
270	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
271	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
272	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
273	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
274	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
275	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
276	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
277	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
278	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
279	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
280	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
281	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
282	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
283	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
284	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
285	-5e-05	2e-05	5e-05	2e-05	4e-05	-2e-05	0	-1e-05	0
287	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
289	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
290	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
291	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
292	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
293	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
294	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
295	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
296	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
297	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
298	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
299	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
300	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
301	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
302	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
303	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
304	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
305	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
306	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
307	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
308	-2e-05	-2e-05	3e-05	-3e-05	-8e-05	-2e-05	-3e-05	-2e-05	0
309	0	0	3e-05	1e-05	-0.00014	6e-05	2e-05	1e-05	0
310	0	-3e-05	-1e-05	-3e-05	-4e-05	-7e-05	6e-05	-2e-05	0
311	2e-05	3e-05	8e-05	6e-05	4e-05	0	2e-05	-1e-05	0
312	2e-05	3e-05	8e-05	6e-05	4e-05	0	2e-05	-1e-05	0
313	2e-05	3e-05	8e-05	6e-05	4e-05	0	2e-05	-1e-05	0
