time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
95	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
96	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
97	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
98	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
99	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
100	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
101	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
102	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
103	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
104	-1e-05	-4e-05	-7e-05	-8e-05	-0.00015	-1e-05	1e-05	-3e-05	1
105	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
106	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
107	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
108	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
109	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
110	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
111	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
112	-1e-05	0	-2e-05	-4e-05	-7e-05	-2e-05	-3e-05	0	1
113	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
114	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
115	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
116	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
117	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
118	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
119	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
120	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
121	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
122	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
123	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
124	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
125	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
126	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
127	0	-1e-05	-1e-05	-5e-05	-0.00012	0	-1e-05	-1e-05	1
128	0	-3e-05	-8e-05	-0.0001	-4e-05	-1e-05	-1e-05	1e-05	1
129	0	-3e-05	-8e-05	-0.0001	-4e-05	-1e-05	-1e-05	1e-05	1
130	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
131	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
132	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
133	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
134	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
135	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
136	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
139	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
140	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
141	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
142	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
143	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
144	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
145	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
146	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
147	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
148	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
149	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
150	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
151	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
152	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
154	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
155	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
156	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
157	1e-05	1e-05	2e-05	-1e-05	-4e-05	0	-1e-05	-1e-05	1
158	-1e-05	0	2e-05	-7e-05	-8e-05	-3e-05	0	-2e-05	1
159	1e-05	-5e-05	-0.0001	9e-05	0.00012	0	-2e-05	-1e-05	1
160	-1e-05	-2e-05	2e-05	0.00016	1e-05	-1e-05	0	-2e-05	1
161	-1e-05	-2e-05	2e-05	0.00016	1e-05	-1e-05	0	-2e-05	1
162	-1e-05	-2e-05	2e-05	0.00016	1e-05	-1e-05	0	-2e-05	1
163	-1e-05	-2e-05	2e-05	0.00016	1e-05	-1e-05	0	-2e-05	1
164	-1e-05	-2e-05	2e-05	0.00016	1e-05	-1e-05	0	-2e-05	1
165	-2e-05	-2e-05	-5e-05	-7e-05	1e-05	-1e-05	0	-1e-05	1
166	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
167	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
168	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
169	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
170	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
171	-2e-05	-1e-05	1e-05	-3e-05	-0.0002	-2e-05	-2e-05	-2e-05	1
172	-2e-05	-4e-05	-3e-05	-6e-05	0	-2e-05	-1e-05	-2e-05	1
173	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
174	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
175	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
176	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
177	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
178	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
179	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
180	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
181	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
182	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
183	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
184	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
185	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
186	1e-05	1e-05	4e-05	3e-05	-3e-05	-2e-05	-1e-05	0	1
189	-1e-05	-2e-05	-1e-05	3e-05	0.00023	1e-05	0	-1e-05	1
190	-6e-05	0	-2e-05	-5e-05	-0.0001	-1e-05	0	-3e-05	1
191	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
192	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
193	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
194	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
195	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
196	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
197	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
198	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
199	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
200	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
201	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
202	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
203	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
204	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
205	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
206	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
207	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
208	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
209	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
210	-1e-05	0	-1e-05	-1e-05	0.00013	-2e-05	-1e-05	1e-05	1
211	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
212	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
213	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
214	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
215	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
216	0	-2e-05	0	-1e-05	1e-05	2e-05	1e-05	0	1
217	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
218	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
219	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
220	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
221	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
222	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
223	-1e-05	-1e-05	-4e-05	-1e-05	3e-05	0	-1e-05	-1e-05	1
224	-1e-05	0	1e-05	1e-05	0	-2e-05	-1e-05	3e-05	1
225	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
226	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
227	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
229	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
230	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
231	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
232	-2e-05	-2e-05	-6e-05	-5e-05	-2e-05	-2e-05	-3e-05	-2e-05	1
233	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
234	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
235	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
237	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
240	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
241	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
242	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
243	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
244	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
245	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
246	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
247	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
248	-2e-05	-2e-05	-5e-05	-6e-05	8e-05	1e-05	1e-05	-3e-05	1
249	2e-05	1e-05	0	0	4e-05	0	0	-1e-05	1
250	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
251	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
252	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
255	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
256	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
257	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
258	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
259	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
261	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
262	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
263	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
264	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
265	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
266	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
267	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
268	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
269	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
270	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
271	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
272	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
273	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
274	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
275	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
276	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
277	0	-3e-05	-4e-05	-5e-05	0.0001	-3e-05	0	-2e-05	1
278	-1e-05	-3e-05	-4e-05	-7e-05	-7e-05	-1e-05	0	-2e-05	1
279	-4e-05	-1e-05	1e-05	5e-05	-5e-05	0	-1e-05	-1e-05	1
280	-2e-05	0	5e-05	5e-05	8e-05	-1e-05	-3e-05	-1e-05	1
281	-2e-05	0	5e-05	5e-05	8e-05	-1e-05	-3e-05	-1e-05	1
282	-2e-05	0	5e-05	5e-05	8e-05	-1e-05	-3e-05	-1e-05	1
283	-2e-05	0	5e-05	5e-05	8e-05	-1e-05	-3e-05	-1e-05	1
285	0	-1e-05	-1e-05	5e-05	0.00018	-2e-05	-1e-05	-3e-05	1
290	0	-1e-05	-1e-05	5e-05	0.00018	-2e-05	-1e-05	-3e-05	1
291	0	-1e-05	-1e-05	5e-05	0.00018	-2e-05	-1e-05	-3e-05	1
293	0	-4e-05	-8e-05	-0.0001	-0.00025	-2e-05	-1e-05	-1e-05	1
295	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
296	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
297	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
298	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
299	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
300	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
301	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
302	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
303	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
304	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
305	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
306	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
307	0	1e-05	3e-05	1e-05	5e-05	2e-05	-1e-05	-1e-05	1
308	-1e-05	-1e-05	-3e-05	0	-6e-05	-2e-05	0	-1e-05	1
309	0	-2e-05	-2e-05	-2e-05	7e-05	2e-05	-2e-05	-1e-05	1
310	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
311	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
312	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
313	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
314	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
315	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
316	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
317	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
319	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
320	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
321	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
322	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
323	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
324	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
325	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
326	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
327	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
328	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
329	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
330	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
331	-1e-05	-1e-05	-6e-05	-3e-05	-2e-05	1e-05	-1e-05	-1e-05	1
332	-4e-05	-3e-05	-0.00011	1e-05	-4e-05	0	-1e-05	-2e-05	1
333	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
335	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
336	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
340	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
342	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
343	-2e-05	-1e-05	4e-05	-4e-05	-0.00021	-4e-05	-2e-05	-1e-05	1
344	0	1e-05	0	5e-05	0.00011	2e-05	-1e-05	0	1
345	-1e-05	1e-05	-3e-05	-0.00015	-0.00022	-5e-05	0	0	1
346	-1e-05	1e-05	-3e-05	-0.00015	-0.00022	-5e-05	0	0	1
347	-1e-05	1e-05	-3e-05	-0.00015	-0.00022	-5e-05	0	0	1
